-0.044200,0.125109910965;
0.044200,0.203812837601;
0.000000,0.259721040726;
0.022100,0.316514968872;
0.066300,0.373289823532;
0.066300,0.430374860764;
0.022100,0.487211942673;
0.022100,0.543174028397;
0.331500,0.599786996841;
0.309400,0.657050848007;
0.375700,0.713932991028;
0.022100,0.770859003067;
0.000000,0.828083992004;
0.044200,0.884969949722;
-0.022100,0.941208839417;
0.000000,0.99755191803;
0.044200,1.05420398712;
0.000000,1.1102039814;
-0.154700,1.1662478447;
-0.442000,1.22208404541;
-0.928200,1.27894592285;
-1.060800,1.33603286743;
-1.237600,1.3924369812;
-1.215500,1.4487388134;
-1.082900,1.50517296791;
-0.773500,1.56097102165;
-0.817700,1.61692595482;
-0.751400,1.67390298843;
-0.795600,1.73080587387;
-0.773500,1.7870080471;
-0.795600,1.84321093559;
-0.773500,1.89976096153;
-0.773500,1.95629096031;
-0.751400,2.01288986206;
-0.773500,2.06939387321;
-0.795600,2.12527704239;
-0.795600,2.18065881729;
-0.817700,2.23726081848;
-0.795600,2.29363703728;
-0.795600,2.35074496269;
-0.751400,2.40649104118;
-0.817700,2.46283102036;
-0.795600,2.5197968483;
-0.861900,2.57617592812;
-0.773500,2.63244986534;
-0.795600,2.68918299675;
-0.817700,2.74497294426;
-0.795600,2.80176591873;
-0.817700,2.85810685158;
-0.861900,2.91508102417;
-0.773500,2.97227287292;
-0.795600,3.02971792221;
-0.861900,3.08568000793;
-0.928200,3.1423459053;
-0.994500,3.19920682907;
-1.082900,3.25601196289;
-1.171300,3.31290483475;
-1.127100,3.37018084526;
-1.149200,3.42744684219;
-1.281800,3.48440599442;
-1.392300,3.54090285301;
