-0.044200,0.136117219925;
-0.088400,0.196481227875;
31.704500,0.250034093857;
-162.412900,0.304041147232;
43.793200,0.358208179474;
-133.903900,0.412449121475;
60.257700,0.466386079788;
-109.328700,0.520958185196;
100.302900,0.575746059418;
-3.911700,0.630562067032;
214.780900,0.685440063477;
429.340800,0.739950180054;
249.986200,0.793917179108;
435.020500,0.847711086273;
262.848400,0.902089118958;
494.734700,0.957103013992;
395.991900,1.01197218895;
239.201400,1.06665015221;
434.468000,1.1209602356;
265.279400,1.17503905296;
438.490200,1.22853922844;
265.699300,1.2828412056;
506.823400,1.33790922165;
752.920000,1.39240813255;
586.516000,1.44687318802;
787.175000,1.50117516518;
607.245800,1.55530023575;
805.761100,1.6096971035;
636.881900,1.66508817673;
815.175700,1.71971821785;
631.644200,1.77452921867;
807.617500,1.82880520821;
608.837000,1.88338708878;
792.943100,1.93785810471;
609.698900,1.99179911613;
813.496100,2.04631018639;
644.815800,2.10170102119;
813.407700,2.15598416328;
621.213000,2.21075701714;
806.402000,2.26542019844;
645.103100,2.32092404366;
811.617600,2.37519717216;
638.141600,2.43054509163;
824.767100,2.4850590229;
624.793200,2.5398080349;
807.661700,2.59434223175;
610.339800,2.64895319939;
795.329900,2.70338702202;
618.207400,2.75730609894;
797.562000,2.81095004082;
613.500100,2.86476802826;
806.821900,2.91911220551;
646.849000,2.97475814819;
838.049200,3.0294611454;
682.540500,3.08493804932;
862.226600,3.13962221146;
1107.770700,3.1954741478;
1157.915600,3.25141119957;
1120.831800,3.30657315254;
897.012000,3.36160612106;
959.798100,3.41734600067;
902.448600,3.47245407104;
702.275800,3.52712202072;
686.297500,3.58109211922;
870.779300,3.63534808159;
722.652000,3.6906940937;
912.614600,3.74566817284;
1136.500700,3.80193901062;
1169.054000,3.85711312294;
1130.511600,3.91231203079;
928.725500,3.96764922142;
978.450500,4.02333712578;
929.454800,4.07858514786;
1104.676700,4.13346409798;
1146.114200,4.18868422508;
1115.152100,4.24439120293;
941.322500,4.29971909523;
1001.964900,4.35491609573;
980.903600,4.40993714333;
1206.955500,4.46498823166;
985.456200,4.52097511292;
1011.291100,4.57685709;
916.194800,4.63248515129;
970.958600,4.68785810471;
909.012300,4.74374103546;
649.390500,4.79934215546;
690.142900,4.85396909714;
912.283100,4.90900802612;
1102.643500,4.96442008018;
1147.749600,5.01994919777;
1030.120300,5.07480502129;
1201.032700,5.13059520721;
1259.929200,5.18602705002;
1160.280300,5.24141216278;
927.929900,5.29721522331;
842.844900,5.3529291153;
639.688600,5.40875601768;
584.703800,5.46347904205;
791.617100,5.51833820343;
617.456000,5.57286214828;
800.169800,5.62690520287;
596.880900,5.68165802956;
775.727200,5.73592710495;
603.510900,5.79046702385;
809.717000,5.84500408173;
613.964200,5.89993810654;
796.567500,5.95455622673;
642.185900,6.00937318802;
858.093900,6.06384921074;
664.175400,6.11883211136;
838.226000,6.17359614372;
695.933100,6.22918915749;
867.817900,6.28390812874;
721.303900,6.33940219879;
897.166700,6.39402413368;
720.972400,6.44917321205;
872.856700,6.50363922119;
