-0.044200,0.133911132812;
-0.022100,0.201779127121;
0.088400,0.254297971725;
-0.022100,0.307523965836;
-0.022100,0.360998153687;
-0.044200,0.414290189743;
0.000000,0.467040061951;
0.066300,0.520241975784;
0.022100,0.574098110199;
0.000000,0.627838134766;
-0.022100,0.681735038757;
-0.022100,0.735522985458;
-0.044200,0.789281129837;
-0.022100,0.84316110611;
-0.044200,0.897097110748;
-0.044200,0.950967073441;
0.000000,1.00471115112;
-3.668600,1.05852603912;
-4.972500,1.11202216148;
-5.083000,1.16584014893;
-5.259800,1.21851110458;
-6.320600,1.27181911469;
-10.121800,1.32570099831;
-15.226900,1.37908697128;
-35.647300,1.43224406242;
-76.753300,1.48555111885;
-108.953000,1.53915405273;
-152.304200,1.59313702583;
-178.581100,1.64674806595;
-188.504000,1.7004070282;
-201.233600,1.75357913971;
-213.698000,1.80624914169;
-237.610200,1.85956907272;
-258.848300,1.91306710243;
-345.060400,1.96692895889;
-400.818700,2.02085995674;
-411.205700,2.07454895973;
-423.404900,2.12753009796;
-442.455100,2.1804921627;
-463.074400,2.23382806778;
-492.878300,2.28712010384;
-509.961600,2.34035515785;
-516.326400,2.39387702942;
-523.464700,2.44746208191;
-526.183000,2.5007891655;
-526.315600,2.55440807343;
-526.315600,2.6075861454;
-526.094600,2.66104316711;
-526.050400,2.71473503113;
-524.702300,2.76837611198;
-522.647000,2.82184910774;
-521.298900,2.8755261898;
-520.414900,2.92898201942;
-519.972900,2.9827671051;
-519.774000,3.0361790657;
-519.464600,3.08981108665;
-519.332000,3.14368796349;
-519.243600,3.19752502441;
-519.111000,3.25121498108;
-518.978400,3.30485296249;
-519.619300,3.35863900185;
-526.094600,3.41218900681;
-534.691500,3.46593809128;
-542.846400,3.51974701881;
-551.575900,3.57327508926;
-567.863600,3.6268081665;
-604.151800,3.68026804924;
-637.567000,3.73365306854;
-399.338000,3.78738999367;
-448.245300,3.84087014198;
-493.541300,3.89482712746;
-243.046800,3.94865298271;
-302.473700,4.00239801407;
-303.976500,4.05633401871;
-304.020700,4.10995602608;
-303.910200,4.16305208206;
-304.087000,4.21623396873;
-303.976500,4.26938319206;
-303.998600,4.32293510437;
-303.976500,4.37649703026;
-304.042800,4.42981410027;
-304.042800,4.48363399506;
-303.976500,4.53770804405;
-303.976500,4.59155416489;
-304.020700,4.64551901817;
-301.346600,4.699021101;
-259.334500,4.75268697739;
-260.748900,4.80636096001;
-262.605300,4.85993909836;
-261.787600,4.91361713409;
-259.489200,4.96739315987;
-256.903500,5.021474123;
-254.406200,5.07527899742;
-253.455900,5.12910318375;
-252.770800,5.18250417709;
-252.748700,5.23578214645;
-252.726600,5.2887840271;
-252.704500,5.34162211418;
-252.218300,5.39476013184;
-252.196200,5.44788813591;
-253.190700,5.50120997429;
-259.710200,5.55509114265;
-261.367700,5.60866999626;
-261.632900,5.66213703156;
-261.699200,5.71570611;
-263.312500,5.76880502701;
-263.202000,5.82190012932;
-261.809700,5.87567806244;
-260.417400,5.92966604233;
-257.677000,5.98352599144;
-254.980800,6.03752398491;
-251.687900,6.09151315689;
-248.881200,6.14515805244;
-245.013700,6.19875216484;
-239.422400,6.25269007683;
-220.968900,6.30614519119;
-319.645400,6.35992503166;
-319.733800,6.4135081768;
-306.915800,6.46702003479;
-275.379100,6.52089118958;
-232.902900,6.57480812073;
-102.256700,6.62867498398;
-37.901500,6.68264198303;
-31.359900,6.73643016815;
3.226600,6.79004716873;
23.470200,6.84367012978;
32.111300,6.89767098427;
59.780500,6.95149612427;
115.516700,7.00506711006;
-138.558000,7.05854105949;
-54.785900,7.11251807213;
-33.923500,7.16618013382;
-24.310000,7.21969604492;
-19.028100,7.2734181881;
-9.679800,7.32715010643;
1.657500,7.3808131218;
11.160500,7.43469405174;
21.348600,7.48868012428;
43.559100,7.54267001152;
66.675700,7.59666895866;
101.637900,7.65029811859;
292.749700,7.70430803299;
337.833700,7.75777816772;
337.855800,7.81101918221;
338.032600,7.86425614357;
343.226100,7.91780495644;
352.817500,7.97164607048;
371.867700,8.02535796165;
388.862600,8.07923102379;
400.840800,8.1329190731;
437.504700,8.18668699265;
511.385000,8.24023199081;
645.523000,8.29360508919;
653.456900,8.34713411331;
664.617400,8.40108919144;
690.297600,8.45503401756;
707.159900,8.50886297226;
718.475100,8.5626950264;
722.210000,8.6165561676;
726.364800,8.6699411869;
729.878700,8.72296404839;
734.696500,8.77640509605;
739.713200,8.83015108109;
747.227200,8.88412213326;
780.929700,8.93807601929;
834.367500,8.99182200432;
866.014700,9.04719901085;
835.671400,9.10323119164;
1043.336100,9.15889310837;
825.394900,9.21400403976;
846.964500,9.26907515526;
847.008700,9.32461500168;
846.986600,9.38030004501;
846.964500,9.43617296219;
847.008700,9.49196910858;
847.008700,9.54782509804;
847.052900,9.60367918015;
847.052900,9.65888500214;
847.008700,9.71327495575;
847.008700,9.76830005646;
847.008700,9.82260799408;
846.964500,9.8773560524;
846.986600,9.93375515938;
847.030800,9.98966503143;
846.986600,10.0440759659;
847.008700,10.0999059677;
847.008700,10.1556491852;
847.030800,10.2113499641;
835.428300,10.2671470642;
834.058100,10.3228571415;
830.058000,10.3784780502;
827.825900,10.4343161583;
825.571700,10.4900979996;
824.312000,10.5457801819;
823.560600,10.6010119915;
823.273300,10.6555640697;
823.140700,10.7098650932;
823.118600,10.764909029;
823.229100,10.8204400539;
823.229100,10.875275135;
823.229100,10.931374073;
822.698700,10.9888751507;
822.720800,11.0443730354;
821.660000,11.0998051167;
820.289800,11.155657053;
817.615700,11.2115321159;
811.980200,11.2673871517;
810.941500,11.3231170177;
758.675000,11.3782670498;
825.859000,11.4321761131;
828.953000,11.4881010056;
809.593400,11.5439059734;
556.248000,11.5996539593;
563.320000,11.6533350945;
553.352900,11.7072701454;
531.584400,11.7610421181;
514.700000,11.8144671917;
443.361200,11.8681671619;
