0.000000,0.000355958938599;
0.022100,0.00162100791931;
0.110500,0.00296807289124;
0.044200,0.004310131073;
0.044200,0.00562214851379;
0.022100,0.00696897506714;
0.066300,0.00840592384338;
-0.044200,0.00966906547546;
0.022100,0.0109689235687;
0.044200,0.0122079849243;
0.066300,0.0134179592133;
0.022100,0.0146260261536;
0.044200,0.0160050392151;
0.044200,0.0174090862274;
0.000000,0.0189180374146;
0.088400,0.0207209587097;
0.044200,0.0222890377045;
0.022100,0.0241680145264;
0.000000,0.0255861282349;
0.000000,0.0270159244537;
0.044200,0.0285251140594;
0.000000,0.0301370620728;
0.022100,0.0316169261932;
0.044200,0.0331649780273;
0.022100,0.0345871448517;
0.000000,0.0360729694366;
0.022100,0.0376060009003;
0.088400,0.0392241477966;
0.044200,0.0410840511322;
0.022100,0.0426080226898;
0.044200,0.0442011356354;
-0.022100,0.0456991195679;
0.088400,0.0472440719604;
0.022100,0.0492279529572;
0.022100,0.0510060787201;
0.022100,0.0530819892883;
0.000000,0.0547981262207;
0.044200,0.0566959381104;
0.022100,0.0581290721893;
-0.022100,0.0596511363983;
-0.022100,0.061252117157;
0.088400,0.0626940727234;
0.066300,0.0640280246735;
0.044200,0.0653870105743;
0.000000,0.0667221546173;
0.044200,0.0680620670319;
0.088400,0.0694990158081;
0.000000,0.0710890293121;
0.022100,0.0727639198303;
0.000000,0.0744879245758;
0.044200,0.0763380527496;
0.022100,0.0782351493835;
0.000000,0.0799031257629;
0.022100,0.0814130306244;
0.022100,0.0829229354858;
-0.022100,0.0846059322357;
0.044200,0.0861489772797;
0.000000,0.0878720283508;
0.022100,0.0893831253052;
0.022100,0.0907690525055;
0.044200,0.0923299789429;
0.044200,0.093768119812;
-0.022100,0.0952429771423;
0.000000,0.0965850353241;
0.066300,0.0979750156403;
0.000000,0.0993051528931;
0.066300,0.100702047348;
0.000000,0.102797031403;
-0.066300,0.104619026184;
0.022100,0.106236934662;
0.066300,0.107850074768;
0.044200,0.109812021255;
-0.044200,0.113063097;
0.066300,0.115968942642;
0.022100,0.119029998779;
0.000000,0.120440006256;
0.000000,0.12168097496;
0.066300,0.123767137527;
0.000000,0.12625002861;
0.022100,0.12779211998;
0.022100,0.129743099213;
0.022100,0.131345033646;
0.022100,0.132688999176;
0.066300,0.134129047394;
0.000000,0.135473012924;
0.022100,0.13683795929;
0.044200,0.138328075409;
0.066300,0.139601945877;
0.044200,0.141006946564;
0.022100,0.142364025116;
0.044200,0.143620967865;
0.066300,0.145009994507;
0.044200,0.146294116974;
0.022100,0.147540092468;
0.066300,0.148798942566;
0.022100,0.150414943695;
0.066300,0.151996135712;
0.044200,0.153707027435;
0.044200,0.15550494194;
0.022100,0.15699505806;
0.044200,0.158447027206;
0.000000,0.159904956818;
0.044200,0.161479949951;
0.000000,0.16329407692;
-0.022100,0.165395975113;
0.044200,0.167412996292;
0.000000,0.169434070587;
0.044200,0.171155929565;
0.044200,0.173007011414;
0.044200,0.174740076065;
0.000000,0.176780939102;
-0.044200,0.178529977798;
-0.022100,0.180146932602;
0.022100,0.182037115097;
0.022100,0.183854103088;
0.044200,0.185979127884;
0.022100,0.187818050385;
0.022100,0.189280033112;
0.044200,0.190681934357;
0.066300,0.192086935043;
0.022100,0.193431138992;
0.066300,0.194787979126;
0.000000,0.196300983429;
0.044200,0.197657108307;
0.044200,0.19899892807;
-0.022100,0.200309991837;
0.044200,0.201610088348;
-0.022100,0.202980995178;
0.022100,0.204385042191;
0.044200,0.205780029297;
0.000000,0.207329034805;
0.022100,0.208765983582;
0.000000,0.210334062576;
0.000000,0.211766958237;
0.066300,0.213351011276;
0.022100,0.215208053589;
0.066300,0.216815948486;
0.044200,0.21856212616;
0.022100,0.220207929611;
0.044200,0.221751928329;
0.000000,0.223355054855;
0.044200,0.224837064743;
0.022100,0.226485013962;
-0.022100,0.227975130081;
0.044200,0.229315042496;
0.022100,0.230615139008;
0.088400,0.231972932816;
0.044200,0.233267068863;
0.044200,0.234595060349;
-0.022100,0.236005067825;
0.022100,0.237477064133;
-0.022100,0.238896131516;
0.066300,0.240296125412;
0.000000,0.241682052612;
0.066300,0.243058919907;
0.022100,0.244452953339;
0.066300,0.245854139328;
0.044200,0.247564077377;
0.022100,0.249248981476;
0.000000,0.250896930695;
0.022100,0.252489089966;
0.000000,0.254007101059;
0.066300,0.255398035049;
0.066300,0.256721019745;
0.022100,0.258050918579;
0.022100,0.259365081787;
0.044200,0.260667085648;
0.066300,0.262079000473;
0.066300,0.263432979584;
0.044200,0.264743089676;
0.022100,0.266083955765;
0.022100,0.267475128174;
0.044200,0.268892049789;
-0.022100,0.270395994186;
0.022100,0.271984100342;
-0.022100,0.273478031158;
-0.022100,0.2748939991;
0.066300,0.276303052902;
0.022100,0.277699947357;
0.000000,0.279350996017;
0.022100,0.280986070633;
0.000000,0.282423973083;
0.022100,0.284215927124;
0.022100,0.285614967346;
0.022100,0.287028074265;
0.000000,0.288383960724;
-0.044200,0.289722919464;
0.044200,0.291053056717;
0.066300,0.292392969131;
0.022100,0.293724060059;
0.000000,0.295133113861;
0.000000,0.296507120132;
0.000000,0.297876119614;
-0.022100,0.299265146255;
-0.022100,0.300651073456;
0.066300,0.302089929581;
0.044200,0.303498029709;
0.022100,0.30489897728;
0.044200,0.306283950806;
0.044200,0.307695150375;
0.022100,0.309131145477;
-0.022100,0.310557126999;
0.022100,0.312507152557;
0.022100,0.314212083817;
0.022100,0.316159963608;
0.044200,0.317821025848;
0.022100,0.319217920303;
0.066300,0.320496082306;
0.022100,0.321764945984;
