-0.132600,0.120538949966;
-0.088400,0.173187971115;
-0.044200,0.226158857346;
-24.486800,0.282609939575;
50.763700,0.338775873184;
74.388600,0.39546585083;
318.761400,0.45200586319;
413.614600,0.507876873016;
619.290300,0.563906908035;
555.607100,0.620762825012;
636.196800,0.677593946457;
417.879900,0.734177827835;
588.129300,0.790515899658;
371.204700,0.846742868423;
208.137800,0.902991771698;
356.375600,0.958779811859;
223.917200,1.01537799835;
390.078100,1.0715007782;
623.246200,1.12803888321;
406.675200,1.18333482742;
598.538400,1.23885393143;
467.074500,1.29596400261;
671.269500,1.35144877434;
517.241500,1.4073908329;
763.603300,1.46407485008;
990.937000,1.52017998695;
1008.992700,1.57454895973;
986.185500,1.63004493713;
816.267600,1.68545889854;
578.038600,1.74122691154;
483.295900,1.79776883125;
493.815500,1.85464477539;
604.041300,1.91109991074;
655.843700,1.96712398529;
433.593000,2.02355289459;
588.416600,2.07984685898;
408.487400,2.13607883453;
610.317700,2.19188785553;
414.741700,2.24765992165;
637.257600,2.30453777313;
480.224000,2.36141085625;
671.512600,2.41749095917;
568.889200,2.47458291054;
764.354700,2.53062295914;
581.972400,2.5858168602;
761.327000,2.64214897156;
1004.705300,2.69924998283;
1063.093500,2.75503277779;
1022.540000,2.81066894531;
856.069700,2.86595678329;
954.118400,2.92075300217;
942.060800,2.97663187981;
1158.145600,3.03175282478;
898.479600,3.08685898781;
913.905400,3.14174294472;
814.521700,3.19682788849;
1001.147200,3.25252890587;
1050.076600,3.30797386169;
1019.998500,3.3627409935;
882.125600,3.41750597954;
1020.175300,3.47288990021;
1049.678800,3.5279238224;
1005.456700,3.58246994019;
835.980800,3.63747382164;
964.483300,3.69282484055;
973.345400,3.74786090851;
973.367500,3.80303478241;
973.301200,3.85826683044;
973.323300,3.91353678703;
973.345400,3.96910786629;
973.279100,4.02465796471;
973.257000,4.08017683029;
973.279100,4.13565897942;
973.345400,4.19123983383;
973.279100,4.2459628582;
973.323300,4.30087089539;
973.234900,4.35605597496;
973.301200,4.41173386574;
973.301200,4.46705293655;
973.323300,4.522179842;
973.301200,4.57661986351;
973.257000,4.63112592697;
973.234900,4.68670678139;
973.168600,4.74227595329;
973.257000,4.79774284363;
973.301200,4.85390090942;
973.212800,4.90938282013;
973.323300,4.96449494362;
973.234900,5.02014780045;
973.257000,5.07562184334;
973.301200,5.13118696213;
973.257000,5.186855793;
973.257000,5.24223184586;
973.234900,5.29771494865;
973.301200,5.3527328968;
973.301200,5.40800881386;
973.212800,5.46253395081;
973.212800,5.51798677444;
973.234900,5.57304096222;
973.257000,5.62828588486;
973.212800,5.6836848259;
973.234900,5.73929286003;
973.279100,5.79463982582;
973.257000,5.85000491142;
973.234900,5.90558981895;
973.301200,5.96127891541;
973.257000,6.01691389084;
973.323300,6.07243895531;
973.279100,6.12776994705;
973.279100,6.18334698677;
973.257000,6.23885297775;
973.234900,6.29410982132;
973.234900,6.34945678711;
973.257000,6.40476799011;
973.257000,6.45930480957;
973.279100,6.51384592056;
973.323300,6.56907176971;
973.234900,6.6249089241;
973.301200,6.68040990829;
973.323300,6.73548293114;
973.257000,6.79133296013;
973.234900,6.84717988968;
973.257000,6.90270090103;
973.279100,6.95849394798;
973.301200,7.01364183426;
973.212800,7.06924986839;
973.279100,7.12488794327;
973.279100,7.18062496185;
973.234900,7.23656582832;
973.257000,7.29174780846;
973.301200,7.34717082977;
973.257000,7.40204191208;
973.190700,7.45668792725;
973.279100,7.51146697998;
973.212800,7.56700277328;
973.212800,7.62192678452;
973.279100,7.67697787285;
973.257000,7.73203587532;
973.190700,7.78754591942;
973.212800,7.84277796745;
973.301200,7.89865994453;
973.146500,7.95419883728;
973.212800,8.00884485245;
973.345400,8.06403398514;
973.323300,8.11894583702;
973.190700,8.17351388931;
973.301200,8.22846698761;
-0.022100,8.28466796875;
-195.929600,8.34123778343;
-101.739400,8.39760780334;
-22.961900,8.45457196236;
-271.025400,8.51130080223;
-485.496900,8.56712698936;
-578.560000,8.62356996536;
-330.562800,8.67972278595;
-425.186000,8.73661398888;
-514.735200,8.7934858799;
-270.804400,8.85005688667;
-339.734300,8.90676689148;
-477.629300,8.96354389191;
-575.024000,9.01970481873;
-325.236700,9.07582879066;
-459.816700,9.13212490082;
-522.691200,9.18925976753;
-620.969900,9.24601387978;
-675.114900,9.30309391022;
-734.586000,9.35949993134;
-838.292300,9.4164018631;
-648.197100,9.47203278542;
-723.381300,9.52840781212;
-860.215500,9.5844399929;
-676.661900,9.6399037838;
-766.666200,9.69675588608;
-846.668200,9.75373291969;
-647.821400,9.8096678257;
-702.010600,9.86675000191;
-790.423700,9.9235367775;
-867.486400,9.98020076752;
-682.120600,10.0352199078;
-866.094100,10.0905358791;
-686.120700,10.1460289955;
-783.418000,10.2031009197;
-854.999900,10.2601737976;
-666.407500,10.3158988953;
-717.524800,10.3730139732;
-840.546500,10.4295687675;
-670.252900,10.4848928452;
-742.100000,10.5418179035;
-831.596000,10.5988199711;
-660.772000,10.6542339325;
-735.602600,10.7109978199;
-849.651700,10.7676649094;
-649.103200,10.8236119747;
-717.922600,10.8803348541;
-805.982100,10.9374599457;
-646.429100,10.992459774;
-747.085600,11.0486679077;
-846.380900,11.1053678989;
-666.628500,11.1607818604;
-713.303700,11.2180519104;
-793.164100,11.2749509811;
-850.977700,11.3320569992;
-635.025500,11.3880929947;
-694.010400,11.4451699257;
-636.660900,11.505412817;
-681.921700,11.5622220039;
-728.199100,11.6186659336;
-817.628800,11.675814867;
-620.130100,11.7313947678;
-692.573900,11.7885258198;
-734.055600,11.845541954;
-817.562500,11.9025309086;
-647.998200,11.9575498104;
-762.246200,12.0135707855;
-841.541000,12.0705487728;
-646.782700,12.1262278557;
-715.602100,12.1827948093;
-839.154200,12.2392408848;
-660.418400,12.2944118977;
-771.461900,12.3506319523;
-849.474900,12.4074847698;
-659.114500,12.4632079601;
-707.049400,12.5203049183;
-795.418300,12.5769989491;
-852.281600,12.6341869831;
-659.512300,12.689704895;
-714.033000,12.7467029095;
-801.429500,12.8035287857;
-608.726500,12.8591427803;
-688.971600,12.9159429073;
-832.457900,12.9715218544;
-670.783300,13.026391983;
-762.909200,13.0825808048;
-516.061200,13.1384987831;
-615.997400,13.1947438717;
-666.009700,13.2520768642;
-708.154400,13.3081669807;
-826.977100,13.3646218777;
-623.621900,13.4203748703;
-691.513100,13.477437973;
-715.867300,13.5345859528;
-843.994100,13.5906219482;
-671.733600,13.6457369328;
-721.569100,13.7027029991;
-831.684400,13.7592368126;
-650.849100,13.8144359589;
-739.271200,13.870652914;
-839.463600,13.9272418022;
-654.363000,13.9827468395;
-711.358900,14.0395908356;
-770.445300,14.0965909958;
-866.558200,14.1528458595;
-685.943900,14.207887888;
-745.207100,14.2650558949;
-843.817300,14.3215568066;
-684.971500,14.3760550022;
-804.523500,14.4324839115;
-629.014300,14.4879219532;
-699.203900,14.5446479321;
-733.215800,14.6017580032;
-849.850600,14.6579737663;
-667.667200,14.7133488655;
-708.972100,14.7704417706;
-832.236900,14.8264899254;
-679.601200,14.880948782;
-794.379600,14.9371659756;
