0.022100,0.13204908371;
0.044200,0.191785097122;
-5.834400,0.24519610405;
-192.150500,0.299407958984;
7.491900,0.353942155838;
-161.409400,0.408174037933;
28.442700,0.462414979935;
-89.098200,0.517107009888;
137.506200,0.572207927704;
356.353500,0.627197980881;
217.397700,0.68213891983;
452.046500,0.737010002136;
692.618100,0.791944026947;
528.998700,0.846467018127;
716.331400,0.900552988052;
559.231500,0.955256938934;
802.499300,1.01021313667;
1030.496000,1.06592607498;
1084.265300,1.12195205688;
1057.214900,1.17717909813;
812.201200,1.23098707199;
853.329300,1.28561306;
778.366100,1.3406560421;
828.997200,1.39495110512;
1019.423900,1.45010495186;
1041.678600,1.50475311279;
955.652300,1.56052398682;
1150.543200,1.61629509926;
1230.059000,1.67213392258;
1168.576800,1.72764396667;
988.979100,1.78274297714;
1053.811500,1.8380279541;
1017.125500,1.89361715317;
847.760100,1.94881415367;
909.264400,2.00396895409;
904.380300,2.05960202217;
1163.891600,2.11482310295;
1263.628900,2.16870093346;
1286.082500,2.22295498848;
1230.876700,2.27739596367;
1420.154200,2.33210206032;
1409.347300,2.38681411743;
1235.429300,2.44207000732;
1263.805700,2.49672913551;
1263.673100,2.55175900459;
1263.717300,2.60678696632;
1263.761500,2.66208696365;
1263.739400,2.71719098091;
1263.739400,2.77293896675;
1263.717300,2.8287229538;
1263.717300,2.88456296921;
1263.695200,2.94015312195;
1263.695200,2.9962220192;
1263.761500,3.05243396759;
1263.717300,3.10848212242;
1263.628900,3.1644051075;
1263.695200,3.21946811676;
1263.695200,3.27510499954;
1263.717300,3.33032608032;
1263.673100,3.38545894623;
1263.695200,3.44104599953;
1263.717300,3.49665093422;
1263.739400,3.55176115036;
1263.651000,3.60715007782;
1263.673100,3.66226506233;
1263.717300,3.71729803085;
1263.695200,3.77280211449;
1263.673100,3.82803106308;
1263.717300,3.88356208801;
1260.645400,3.93876695633;
1196.135500,3.99467492104;
1184.422500,4.05070209503;
1184.466700,4.10615611076;
1184.400400,4.1615729332;
1184.533000,4.21697902679;
1184.444600,4.27193713188;
1184.533000,4.32674002647;
1184.356200,4.38177514076;
1184.488800,4.43742108345;
1189.881200,4.49290204048;
1190.588400,4.54872012138;
1190.610500,4.60460495949;
1190.389500,4.66043996811;
1190.301100,4.71597909927;
1190.301100,4.77134013176;
1190.367400,4.82624197006;
1190.367400,4.88155198097;
1190.323200,4.93742513657;
1190.323200,4.99298596382;
1190.367400,5.04895114899;
1190.345300,5.10441303253;
1190.411600,5.15994811058;
1190.411600,5.21547293663;
1190.389500,5.27055096626;
1190.389500,5.32582807541;
1190.345300,5.38137292862;
1190.433700,5.43702602386;
1190.433700,5.49242210388;
1190.323200,5.54692101479;
1190.411600,5.60205292702;
1190.323200,5.65784311295;
1190.367400,5.7134001255;
1190.367400,5.76840114594;
1190.433700,5.822961092;
1188.930900,5.87777614594;
1186.632500,5.93341112137;
1186.035800,5.9887239933;
1185.107600,6.04286003113;
1184.864500,6.09750294685;
1184.046800,6.15316009521;
1180.820200,6.2091960907;
1176.798000,6.26419115067;
1175.582500,6.31867003441;
1174.411200,6.37417507172;
1174.477500,6.42868494987;
1178.941700,6.48376297951;
1184.665600,6.53858399391;
1187.317600,6.59400892258;
1187.295500,6.64913105965;
1187.229200,6.70447492599;
1187.251300,6.75932002068;
1187.339700,6.81496310234;
1187.251300,6.87037014961;
1187.295500,6.92591404915;
1187.207100,6.98138713837;
1187.251300,7.03608608246;
1187.251300,7.09040808678;
1187.273400,7.1454501152;
1187.273400,7.20078015327;
1187.406000,7.25603508949;
1187.229200,7.31114506721;
1187.251300,7.3657169342;
1187.317600,7.42093896866;
1187.251300,7.47554302216;
1187.317600,7.53090715408;
1187.229200,7.58594512939;
1187.207100,7.64139413834;
1187.229200,7.697286129;
1187.251300,7.75325202942;
1187.273400,7.80899310112;
1187.207100,7.86457300186;
1187.361800,7.91953396797;
1187.273400,7.9744989872;
1187.251300,8.02958798409;
1187.273400,8.08437609673;
1187.229200,8.13954114914;
1187.273400,8.19371008873;
1187.273400,8.24853992462;
1187.251300,8.30398392677;
1187.207100,8.35967707634;
1187.273400,8.41527795792;
1187.339700,8.47037410736;
1187.229200,8.52484202385;
1187.295500,8.57950115204;
1187.207100,8.63538312912;
1187.185000,8.69093799591;
1187.273400,8.74698710442;
1187.317600,8.80244207382;
1187.229200,8.85817408562;
1187.229200,8.91395807266;
1187.273400,8.96935415268;
1187.273400,9.0248529911;
1187.229200,9.08043193817;
1187.052400,9.13533711433;
1186.743000,9.18954801559;
1186.765100,9.24475312233;
1186.853500,9.30043411255;
1186.897700,9.35557699203;
1186.853500,9.4108300209;
1186.897700,9.46638298035;
1186.853500,9.52195501328;
1186.897700,9.57753205299;
1186.875600,9.63242197037;
1186.787200,9.687967062;
1186.919800,9.74312710762;
1186.897700,9.79728603363;
1186.897700,9.85174703598;
1186.875600,9.90664410591;
1186.853500,9.96236109734;
1186.919800,10.0180130005;
1186.897700,10.0734760761;
1186.853500,10.1289000511;
1186.919800,10.1839311123;
1186.897700,10.2393960953;
1186.787200,10.2947809696;
1186.831400,10.3503379822;
1186.875600,10.405962944;
1186.919800,10.4614269733;
1186.853500,10.5166680813;
1186.875600,10.5722880363;
1186.919800,10.627712965;
1186.897700,10.6833500862;
1186.897700,10.7388839722;
1186.941900,10.7931311131;
1186.831400,10.8473250866;
